timestamp,sensor_temperature,sensor_pressure,sensor_humidity,weather_temperature,weather_feels_like,weather_pressure,weather_humidity,weather_wind_speed,weather_wind_deg,weather_cloudiness,weather_description,weather_wind_direction,weather_max_temp,weather_min_temp,weather_rain_volume,weather_uv_index,weather_total_precipitation,weather_co,weather_gb_defra_index,weather_no2,weather_o3,weather_pm10,weather_pm2_5,weather_so2,weather_us_epa_index,Latitude,Longitude,Country
6/10/2023 14:30,31.20000076,1008.03,36.40000153,30.77,28.96,1007,22,5.23,315,0,clear sky,NW,34.26,24.45,0,7,0,213.6000061,2,1.700000048,138.8000031,41.59999847,16.5,5.599999905,2,29.944877,31.051934,Egypt
6/10/2023 15:00,31.5,1007.81,37.20000076,31.78,29.89,1007,22,5.19,315,0,clear sky,NW,33.86,24.45,0,7,0,213.6000061,2,1.700000048,137.3000031,38.40000153,15.89999962,5.099999905,2,29.944877,31.051934,Egypt
6/10/2023 15:30,32.29999924,1007.76,36.20000076,32.78,30.79,1006,21,5.65,306,0,clear sky,NW,33.86,24.45,0,7,0,213.6000061,2,1.700000048,137.3000031,38.40000153,15.89999962,5.099999905,2,29.944877,31.051934,Egypt
6/10/2023 16:00,33.20000076,1007.35,34.70000076,31.78,29.83,1006,21,5.65,306,0,clear sky,NW,33.86,24.45,0,7,0,217,2,6.900000095,74.40000153,45.20000076,15.80000019,12,2,29.944877,31.051934,Egypt
6/10/2023 16:30,33.90000153,1006.88,31.29999924,31.78,29.83,1006,21,6.4,303,0,clear sky,NW,33.86,24.45,0,7,0,212,2,1.899999976,134.5,36.90000153,15.10000038,4.400000095,1,29.944877,31.051934,Egypt
6/10/2023 17:00,34,1006.82,31.70000076,32.78,30.79,1006,21,6.4,303,0,clear sky,NW,33.86,24.45,0,7,0,212,2,2.700000048,130.1999969,35.5,14.19999981,3.900000095,1,29.944877,31.051934,Egypt
6/10/2023 17:30,34.5,1006.85,33.70000076,32.78,30.79,1005,21,6.83,307,0,clear sky,NW,33.86,24.45,0,7,0,217,2,6.900000095,74.40000153,45.20000076,15.80000019,12,2,29.944877,31.051934,Egypt
6/10/2023 18:00,32.5,1006.94,37.09999847,32.78,30.79,1005,21,6.83,307,0,clear sky,N,31.22,24.45,0,7,0,213.6000061,2,3.599999905,125.9000015,34.5,13.5,4.199999809,1,29.944877,31.051934,Egypt
6/10/2023 18:30,32.20000076,1007.38,38.20000076,31.79,29.96,1006,23,7.33,317,0,clear sky,N,30.56,24.45,0,7,0,213.6000061,2,3.599999905,125.9000015,34.5,13.5,4.199999809,1,29.944877,31.051934,Egypt
6/10/2023 19:00,32,1007.42,38.90000153,31.78,29.95,1006,23,7.37,317,0,clear sky,N,30.56,24.45,0,7,0,213.6000061,2,4.099999905,123,35.29999924,13.69999981,5.699999809,1,29.944877,31.051934,Egypt
6/10/2023 19:30,31.60000038,1007.58,39.5,31.78,30.46,1007,29,8.01,336,0,clear sky,N,31.78,24.45,0,7,0,213.6000061,2,4.099999905,123,35.29999924,13.69999981,5.699999809,1,29.944877,31.051934,Egypt
6/10/2023 20:00,31.10000038,1007.95,40.59999847,30.78,29.42,1007,29,8.01,336,0,clear sky,N,30.78,24.45,0,7,0,213.6000061,2,3.900000095,120.1999969,36.79999924,14,8.100000381,1,29.944877,31.051934,Egypt
6/10/2023 20:30,30.79999924,1008.23,40.59999847,28.78,28.07,1008,36,7.75,351,1,clear sky,N,28.78,23.92,0,7,0,213.6000061,2,3.900000095,120.1999969,36.79999924,14,8.100000381,1,29.944877,31.051934,Egypt
6/10/2023 21:00,30.5,1008.55,40.5,28.78,27.94,1008,34,6.38,340,0,clear sky,N,27.25,24.18,0,7,0,213.6000061,2,4.599999905,111.5999985,39.40000153,15.10000038,11.39999962,1,29.944877,31.051934,Egypt
6/10/2023 21:30,30.20000076,1008.94,40.70000076,28.78,28.22,1009,38,6.88,344,1,clear sky,N,27.25,24.18,0,7,0,213.6000061,2,4.599999905,111.5999985,39.40000153,15.10000038,11.39999962,1,29.944877,31.051934,Egypt
6/10/2023 22:00,29.5,1009.15,41.79999924,26.78,26.61,1009,38,6.88,344,1,clear sky,N,25.91,24.18,0,7,0,212,2,6.800000191,103,40.59999847,16.60000038,17.20000076,2,29.944877,31.051934,Egypt
6/10/2023 22:30,28.79999924,1009.33,44.90000153,26.78,26.95,1010,45,6.27,353,3,clear sky,N,26.78,24.18,0,7,0,212,2,6.800000191,103,40.59999847,16.60000038,17.20000076,2,29.944877,31.051934,Egypt
6/10/2023 23:00,28.20000076,1009.32,47.5,25.78,25.59,1010,45,6.27,353,3,clear sky,N,25.78,24.18,0,7,0,213.6000061,2,8.899999619,93,39.40000153,17.10000038,22.39999962,2,29.944877,31.051934,Egypt
6/10/2023 23:30,27.79999924,1009.35,48.59999847,25.78,25.75,1010,51,5.46,0,3,clear sky,N,25.78,24.18,0,7,0,213.6000061,2,8.899999619,93,39.40000153,17.10000038,22.39999962,2,29.944877,31.051934,Egypt
6/11/2023 0:00,27.39999962,1009.26,49.59999847,25.15,25.05,1010,51,5.46,0,3,clear sky,N,33.46,21.25,0,7,0,220.3000031,2,12.5,73.69999695,39.70000076,18.29999924,22.20000076,2,29.944877,31.051934,Egypt
6/11/2023 0:30,27.29999924,1009.27,48.5,25.78,25.82,1009,54,4.26,8,3,clear sky,N,33.46,21.25,0,7,0,220.3000031,2,12.5,73.69999695,39.70000076,18.29999924,22.20000076,2,29.944877,31.051934,Egypt
6/11/2023 1:00,27.29999924,1009.02,48.90000153,25.15,25.13,1009,54,4.26,8,3,clear sky,N,33.46,21.25,0,7,0,220.3000031,2,12.5,73.69999695,39.70000076,18.29999924,22.20000076,2,29.944877,31.051934,Egypt
6/11/2023 1:30,26.89999962,1009.04,50,24.78,24.8,1009,57,3.56,4,2,clear sky,N,33.46,21.25,0,7,0,220.3000031,2,12.5,73.69999695,39.70000076,18.29999924,22.20000076,2,29.944877,31.051934,Egypt
6/11/2023 2:00,26.79999924,1008.78,49.79999924,24.78,24.8,1009,57,3.56,4,2,clear sky,N,33.46,21.25,0,7,0,220.3000031,2,11.69999981,66.5,40.70000076,19.60000038,19.29999924,2,29.944877,31.051934,Egypt
6/11/2023 2:30,26.20000076,1008.75,49.59999847,24.78,24.85,1009,59,2.97,358,4,clear sky,N,33.47,21.14,0,7,0,220.3000031,2,11.69999981,66.5,40.70000076,19.60000038,19.29999924,2,29.944877,31.051934,Egypt
6/11/2023 3:00,26,1008.57,50.90000153,24.78,24.85,1009,59,2.97,358,4,clear sky,NNW,33.47,21.14,0,7,0,220.3000031,2,12.30000019,56.5,43.09999847,21.5,14.5,2,29.944877,31.051934,Egypt
6/11/2023 3:30,25.70000076,1008.6,52,23.78,23.81,1009,61,2.4,350,2,clear sky,NNW,33.47,21.14,0,7,0,220.3000031,2,12.30000019,56.5,43.09999847,21.5,14.5,2,29.944877,31.051934,Egypt
6/11/2023 4:00,25.5,1008.59,53.29999924,23.78,23.81,1009,61,2.4,350,2,clear sky,NNW,33.47,21.14,0,7,0,220.3000031,2,12.69999981,46.5,48.29999924,23.89999962,9.5,2,29.944877,31.051934,Egypt
6/11/2023 4:30,25.20000076,1008.49,53.90000153,23.78,23.86,1009,63,2.1,349,1,clear sky,NNW,33.47,21.14,0,7,0,220.3000031,2,12.69999981,46.5,48.29999924,23.89999962,9.5,2,29.944877,31.051934,Egypt
6/11/2023 5:00,25.39999962,1008.59,53.59999847,23.78,23.86,1009,63,2.1,349,1,clear sky,NNW,33.47,21.14,0,7,0,223.6000061,3,13.19999981,40.40000153,55.29999924,26.10000038,6.599999905,2,29.944877,31.051934,Egypt
6/11/2023 5:30,25.39999962,1008.79,52.59999847,23.78,23.88,1009,64,2.13,339,1,clear sky,NNW,33.47,21.14,0,7,0,223.6000061,3,13.19999981,40.40000153,55.29999924,26.10000038,6.599999905,2,29.944877,31.051934,Egypt
6/11/2023 6:00,25.10000038,1009.02,53.90000153,23.78,23.88,1009,64,2.13,339,1,clear sky,NW,33.47,24.05,0,7,0,237,3,15.89999962,35.09999847,62.29999924,27.70000076,5.400000095,2,29.944877,31.051934,Egypt
6/11/2023 6:30,25.10000038,1009.08,52.59999847,23.78,23.83,1009,62,1.9,336,0,clear sky,NW,33.47,24.05,0,7,0,237,3,15.89999962,35.09999847,62.29999924,27.70000076,5.400000095,2,29.944877,31.051934,Egypt
6/11/2023 7:00,25.60000038,1009.31,50.5,22.78,22.73,1009,62,1.9,336,0,clear sky,NW,33.47,23.38,0,7,0,283.7000122,3,23,30.39999962,69.59999847,29.29999924,6.5,2,29.944877,31.051934,Egypt
6/11/2023 7:30,26.60000038,1009.38,50.70000076,23.79,23.66,1009,55,2.19,336,1,clear sky,NW,33.47,23.78,0,7,0,283.7000122,3,23,30.39999962,69.59999847,29.29999924,6.5,2,29.944877,31.051934,Egypt
6/11/2023 8:00,27.5,1009.42,47.79999924,23.75,23.62,1009,55,2.2,336,1,clear sky,NW,33.47,23.78,0,7,0,220.3000031,2,12.5,73.69999695,39.70000076,18.29999924,22.20000076,2,29.944877,31.051934,Egypt
6/11/2023 8:30,28.20000076,1009.73,44.70000076,24.78,24.54,1010,47,2.66,319,15,few clouds,NW,33.43,24.65,0,7,0,220.3000031,2,12.5,73.69999695,39.70000076,18.29999924,22.20000076,2,29.944877,31.051934,Egypt
6/11/2023 9:00,28.70000076,1009.53,41.5,25.78,25.64,1010,47,2.66,319,15,few clouds,WNW,33.43,24.65,0,7,0,247,3,11.80000019,91.59999847,67.09999847,26.20000076,19.10000038,2,29.944877,31.051934,Egypt
6/11/2023 9:30,29.10000038,1009.53,38.90000153,26.78,26.75,1010,41,2.47,312,86,overcast clouds,WNW,33.43,24.65,0,7,0,247,3,11.80000019,91.59999847,67.09999847,26.20000076,19.10000038,2,29.944877,31.051934,Egypt
6/11/2023 10:00,30.20000076,1009.47,36.5,26.79,26.76,1010,41,2.47,312,86,overcast clouds,WNW,33.43,24.65,0,7,0,227,2,5.800000191,125.9000015,72.19999695,23.79999924,15.30000019,2,29.944877,31.051934,Egypt
6/11/2023 10:30,30.39999962,1009.36,36.29999924,27.78,27.18,1010,35,3.18,294,89,overcast clouds,WNW,33.43,24.65,0,7,0,227,2,5.800000191,125.9000015,72.19999695,23.79999924,15.30000019,2,29.944877,31.051934,Egypt
6/11/2023 11:00,30.29999924,1009.39,37.09999847,27.78,27.18,1010,35,3.18,294,89,overcast clouds,WNW,33.43,24.65,0,7,0,213.6000061,2,2.799999952,138.8000031,82.59999847,22.89999962,9.800000191,2,29.944877,31.051934,Egypt
6/11/2023 11:30,30.60000038,1009.57,35.59999847,28.78,27.69,1009,30,4.33,287,66,broken clouds,WNW,33.43,24.65,0,7,0,213.6000061,2,2.799999952,138.8000031,82.59999847,22.89999962,9.800000191,2,29.944877,31.051934,Egypt
6/11/2023 12:00,31.70000076,1009.36,31.70000076,28.78,27.69,1009,30,4.33,287,66,broken clouds,WNW,33.43,24.65,0,7,0,207,2,1.399999976,115.9000015,71.19999695,16.39999962,3.599999905,2,29.944877,31.051934,Egypt
6/11/2023 12:30,31.39999962,1009.42,30.79999924,29.78,28.31,1009,26,4.84,287,51,broken clouds,WNW,33.43,24.65,0,7,0,207,2,1.399999976,115.9000015,71.19999695,16.39999962,3.599999905,2,29.944877,31.051934,Egypt
6/11/2023 13:00,30.79999924,1009.33,32.90000153,30.78,29.2,1009,26,4.84,287,51,broken clouds,WNW,33.43,24.65,0,7,0,207,2,1.299999952,103,62.20000076,14,1.600000024,1,29.944877,31.051934,Egypt
6/11/2023 13:30,31.20000076,1008.94,31.89999962,30.78,29.02,1008,23,5.39,293,42,scattered clouds,WNW,33.43,24.65,0,7,0,207,2,1.299999952,103,62.20000076,14,1.600000024,1,29.944877,31.051934,Egypt
6/11/2023 14:00,31.79999924,1008.79,31.10000038,30.79,29.03,1008,23,5.4,293,42,scattered clouds,WNW,33.43,24.65,0,7,0,207,2,1.299999952,100.0999985,58.79999924,12.69999981,0.800000012,1,29.944877,31.051934,Egypt
6/11/2023 14:30,32.20000076,1008.66,29.10000038,31.78,29.83,1008,21,6.72,304,47,scattered clouds,NW,33.43,24.71,0,7,0,207,2,1.299999952,100.0999985,58.79999924,12.69999981,0.800000012,1,29.944877,31.051934,Egypt
6/11/2023 15:00,32.59999847,1008.47,26.70000076,31.78,29.83,1008,21,6.72,304,47,scattered clouds,NW,33.11,24.71,0,7,0,207,1,1.299999952,100.0999985,50.70000076,10.5,0.300000012,1,29.944877,31.051934,Egypt
6/11/2023 15:30,32.90000153,1008.31,26.70000076,31.78,29.83,1007,21,6.69,308,0,clear sky,NW,33.11,24.71,0,7,0,207,1,1.299999952,100.0999985,50.70000076,10.5,0.300000012,1,29.944877,31.051934,Egypt
6/11/2023 16:00,34,1008.37,25.39999962,32.78,30.79,1007,21,6.69,308,0,clear sky,NW,33.11,24.71,0,7,0,207,1,1.700000048,98.69999695,43.90000153,9.399999619,0.300000012,1,29.944877,31.051934,Egypt
6/11/2023 16:30,35.40000153,1008.23,24,32.79,30.8,1007,21,6.48,309,0,clear sky,NW,33.11,24.71,0,7,0,220.3000031,2,12.5,73.69999695,39.70000076,18.29999924,22.20000076,2,29.944877,31.051934,Egypt
6/11/2023 17:00,36.5,1008.11,23,33.78,31.82,1007,21,6.48,309,0,clear sky,NW,33.78,24.71,0,7,0,208.6000061,1,2.400000095,95.80000305,41.09999847,9.5,0.300000012,1,29.944877,31.051934,Egypt
6/11/2023 17:30,36.79999924,1007.99,22.10000038,33.78,31.82,1007,21,7.05,312,0,clear sky,NW,33.78,24.71,0,7,0,208.6000061,1,2.400000095,95.80000305,41.09999847,9.5,0.300000012,1,29.944877,31.051934,Egypt
6/11/2023 18:00,34.70000076,1007.93,25.79999924,32.78,30.79,1007,21,7.05,312,0,clear sky,NNW,31.26,24.71,0,7,0,210.3000031,1,3.799999952,91.59999847,39.09999847,10.30000019,0.400000006,1,29.944877,31.051934,Egypt
6/11/2023 18:30,34.09999847,1008.06,26,32.78,30.95,1008,23,7.66,322,0,clear sky,NNW,31.26,24.71,0,7,0,210.3000031,1,3.799999952,91.59999847,39.09999847,10.30000019,0.400000006,1,29.944877,31.051934,Egypt
6/11/2023 19:00,33.70000076,1008.34,26.60000038,32.78,30.95,1008,23,7.66,322,0,clear sky,NNW,31.26,24.71,0,7,0,208.6000061,1,4.800000191,91.59999847,37,10.69999981,0.899999976,1,29.944877,31.051934,Egypt
6/11/2023 19:30,33.20000076,1008.71,26.79999924,32.78,31.14,1008,25,8.06,328,0,clear sky,NNW,32.78,24.71,0,7,0,208.6000061,1,4.800000191,91.59999847,37,10.69999981,0.899999976,1,29.944877,31.051934,Egypt
6/11/2023 20:00,32.29999924,1009.23,36.70000076,30.78,29.14,1008,25,8.06,328,0,clear sky,NNW,30.78,24.71,0,7,0,203.6000061,1,4.5,95.80000305,31.79999924,10.5,2.599999905,1,29.944877,31.051934,Egypt
6/11/2023 20:30,31.5,1009.44,29.39999962,30.79,29.43,1009,29,6.5,332,0,clear sky,NNW,30.78,24.73,0,7,0,203.6000061,1,4.5,95.80000305,31.79999924,10.5,2.599999905,1,29.944877,31.051934,Egypt
6/11/2023 21:00,31.20000076,1009.33,30.79999924,29.75,28.39,1009,28,6.64,338,5,clear sky,N,28.1,24.73,0,7,0,205.3000031,1,5.099999905,93,26.5,11.60000038,4.699999809,1,29.944877,31.051934,Egypt
6/11/2023 21:30,30.60000038,1009.65,31,29.78,28.62,1010,31,4.63,356,9,clear sky,N,28.1,24.73,0,7,0,205.3000031,1,5.099999905,93,26.5,11.60000038,4.699999809,1,29.944877,31.051934,Egypt
6/11/2023 22:00,30.20000076,1009.71,29.10000038,28.79,27.76,1010,31,4.64,356,9,clear sky,N,27.43,24.73,0,7,0,208.6000061,2,7.099999905,84.40000153,29.79999924,16.5,8.199999809,2,29.944877,31.051934,Egypt
6/11/2023 22:30,29.89999962,1009.68,27.60000038,27.78,27.24,1010,36,4.35,9,8,clear sky,N,27.78,24.73,0,7,0,208.6000061,2,7.099999905,84.40000153,29.79999924,16.5,8.199999809,2,29.944877,31.051934,Egypt
6/11/2023 23:00,29.29999924,1009.59,29.5,27.78,27.24,1010,36,4.35,9,8,clear sky,N,27.78,24.73,0,7,0,213.6000061,3,10.69999981,73,36.59999847,24.10000038,15.30000019,2,29.944877,31.051934,Egypt
6/11/2023 23:30,29,1009.41,30.39999962,27.78,27.61,1010,42,3.82,10,6,clear sky,N,27.78,24.73,0,7,0,213.6000061,3,10.69999981,73,36.59999847,24.10000038,15.30000019,2,29.944877,31.051934,Egypt
6/12/2023 0:00,28.70000076,1009.17,31.39999962,27.78,27.61,1010,42,3.82,10,6,clear sky,N,35.08,22.1,0,8,0,220.3000031,2,12.5,73.69999695,39.70000076,18.29999924,22.20000076,2,29.944877,31.051934,Egypt
6/12/2023 0:30,28.29999924,1008.76,33.29999924,25.78,25.61,1009,46,3.12,17,5,clear sky,N,35.08,22.1,0,8,0,233.6999969,4,21.10000038,44.40000153,53,39.70000076,20.5,2,29.944877,31.051934,Egypt
6/12/2023 1:00,28.10000038,1008.61,35.59999847,25.78,25.61,1009,46,3.12,17,5,clear sky,N,35.08,22.1,0,8,0,233.6999969,4,21.10000038,44.40000153,53,39.70000076,20.5,2,29.944877,31.051934,Egypt
6/12/2023 1:30,28.20000076,1008.17,36.09999847,25.78,25.67,1009,48,2.74,12,4,clear sky,N,35.08,22.1,0,8,0,233.6999969,4,21.10000038,44.40000153,53,39.70000076,20.5,2,29.944877,31.051934,Egypt
6/12/2023 2:00,27.89999962,1007.82,36.40000153,25.78,25.67,1009,48,2.74,12,4,clear sky,N,35.08,22.1,0,8,0,233.6999969,5,20.89999962,37.59999847,60.90000153,46.59999847,18.79999924,3,29.944877,31.051934,Egypt
6/12/2023 2:30,27.70000076,1007.66,37.79999924,25.78,25.69,1008,49,2.86,1,8,clear sky,N,34.71,21.98,0,8,0,233.6999969,5,20.89999962,37.59999847,60.90000153,46.59999847,18.79999924,3,29.944877,31.051934,Egypt
6/12/2023 3:00,27.70000076,1007.43,41.90000153,24.78,24.59,1008,49,2.86,1,8,clear sky,NNW,34.71,21.98,0,8,0,233.6999969,6,21.60000038,30,68,52,15.10000038,3,29.944877,31.051934,Egypt
6/12/2023 3:30,27.5,1007.33,45.20000076,24.78,24.62,1008,50,2.44,356,100,overcast clouds,NNW,34.71,21.98,0,8,0,233.6999969,6,21.60000038,30,68,52,15.10000038,3,29.944877,31.051934,Egypt
6/12/2023 4:00,27.39999962,1007.24,48.5,24.78,24.62,1008,50,2.44,356,100,overcast clouds,NNW,34.71,21.98,0,8,0,240.3000031,7,22.29999924,23.29999924,73.69999695,55.09999847,11.69999981,3,29.944877,31.051934,Egypt
6/12/2023 4:30,27.29999924,1007.39,49.09999847,24.78,24.65,1008,51,2.11,347,53,broken clouds,NNW,34.71,21.98,0,8,0,240.3000031,7,22.29999924,23.29999924,73.69999695,55.09999847,11.69999981,3,29.944877,31.051934,Egypt
6/12/2023 5:00,27.10000038,1007.47,51.29999924,24.78,24.65,1008,51,2.11,347,53,broken clouds,NNW,34.71,21.98,0,8,0,247,7,24.70000076,18.10000038,80.19999695,58.20000076,10.39999962,3,29.944877,31.051934,Egypt
6/12/2023 5:30,27.20000076,1007.5,50,24.78,24.65,1008,51,1.8,334,40,scattered clouds,NNW,34.71,21.98,0,8,0,247,7,24.70000076,18.10000038,80.19999695,58.20000076,10.39999962,3,29.944877,31.051934,Egypt
6/12/2023 6:00,26.89999962,1007.56,53.59999847,24.78,24.65,1008,51,1.8,334,40,scattered clouds,WNW,34.71,25.32,0,8,0,280.3999939,8,30.89999962,10.19999981,86.59999847,61.59999847,10,3,29.944877,31.051934,Egypt
6/12/2023 6:30,27,1007.85,52.59999847,24.78,24.54,1008,47,1.64,317,30,scattered clouds,WNW,34.71,25.32,0,8,0,280.3999939,8,30.89999962,10.19999981,86.59999847,61.59999847,10,3,29.944877,31.051934,Egypt
6/12/2023 7:00,27.70000076,1008.08,50.40000153,25.79,25.65,1008,47,1.65,317,30,scattered clouds,WNW,34.71,25.99,0,8,0,410.6000061,8,35.29999924,8.899999619,92,64.69999695,12,3,29.944877,31.051934,Egypt
6/12/2023 7:30,28.5,1008.12,48.09999847,26.78,26.75,1009,41,2.3,307,24,few clouds,WNW,34.71,26.22,0,8,0,410.6000061,8,35.29999924,8.899999619,92,64.69999695,12,3,29.944877,31.051934,Egypt
6/12/2023 8:00,29.60000038,1008.37,45,26.77,26.75,1009,41,2.3,307,24,few clouds,WNW,34.71,26.22,0,8,0,233.6999969,4,21.10000038,44.40000153,53,39.70000076,20.5,2,29.944877,31.051934,Egypt
6/12/2023 8:30,30,1008.5,34.59999847,26.78,26.57,1009,37,3.41,299,18,few clouds,WNW,34.71,26.22,0,8,0,654.2000122,9,46.59999847,11.39999962,96.90000153,67.40000153,17.60000038,4,29.944877,31.051934,Egypt
6/12/2023 9:00,31.20000076,1008.56,30.70000076,27.78,27.29,1009,37,3.41,299,18,few clouds,WNW,34.68,26.33,0,8,0,267,3,16.10000038,68.69999695,50.79999924,27.79999924,17.20000076,2,29.944877,31.051934,Egypt
6/12/2023 9:30,31.60000038,1008.71,30,27.78,27.03,1009,32,3.99,300,5,clear sky,WNW,34.68,26.33,0,8,0,267,3,16.10000038,68.69999695,50.79999924,27.79999924,17.20000076,2,29.944877,31.051934,Egypt
6/12/2023 10:00,31.79999924,1008.67,29.29999924,29.78,28.7,1009,32,3.99,300,5,clear sky,WNW,34.68,26.33,0,8,0,230.3000031,3,5.699999809,95.80000305,68.80000305,25.89999962,4.400000095,2,29.944877,31.051934,Egypt
6/12/2023 10:30,32.40000153,1008.76,28.29999924,29.78,28.42,1009,28,4.35,294,3,clear sky,WNW,34.68,26.33,0,8,0,230.3000031,3,5.699999809,95.80000305,68.80000305,25.89999962,4.400000095,2,29.944877,31.051934,Egypt
6/12/2023 11:00,32.59999847,1008.47,28.70000076,30.78,29.34,1009,28,4.35,294,3,clear sky,WNW,34.68,26.33,0,8,0,213.6000061,3,2.599999905,105.9000015,71.69999695,25.20000076,3.700000048,2,29.944877,31.051934,Egypt
6/12/2023 11:30,32.59999847,1008.54,27.89999962,30.78,29.14,1009,25,5,290,2,clear sky,WNW,34.68,26.33,0,8,0,213.6000061,3,2.599999905,105.9000015,71.69999695,25.20000076,3.700000048,2,29.944877,31.051934,Egypt
6/12/2023 12:00,33.40000153,1008.26,26.89999962,30.77,29.13,1009,25,5.03,290,2,clear sky,NW,34.68,26.33,0,8,0,208.6000061,2,1.399999976,98.69999695,60.29999924,21,2.5,2,29.944877,31.051934,Egypt
6/12/2023 12:30,33.29999924,1007.97,26.89999962,32.78,30.87,1008,22,5.71,292,2,clear sky,NW,34.68,26.33,0,8,0,208.6000061,2,1.399999976,98.69999695,60.29999924,21,2.5,2,29.944877,31.051934,Egypt
6/12/2023 13:00,33.5,1007.96,26.70000076,32.78,30.87,1008,22,5.71,292,2,clear sky,NW,34.68,26.33,0,8,0,208.6000061,2,1.299999952,91.59999847,47,14.89999962,1.299999952,1,29.944877,31.051934,Egypt
6/12/2023 13:30,33.5,1007.5,25.29999924,33.78,31.65,1007,19,6.57,298,2,clear sky,NW,34.68,26.33,0,8,0,208.6000061,2,1.299999952,91.59999847,47,14.89999962,1.299999952,1,29.944877,31.051934,Egypt
6/12/2023 14:00,33.90000153,1007.37,25.39999962,33.78,31.65,1007,19,6.57,298,2,clear sky,NW,34.68,26.33,0,8,0,208.6000061,2,1.399999976,89.40000153,41.70000076,12.10000038,0.699999988,1,29.944877,31.051934,Egypt
6/12/2023 14:30,34.40000153,1007.13,23.79999924,32.78,30.66,1007,19,6.03,298,1,clear sky,WNW,34.45,26.39,0,8,0,208.6000061,2,1.399999976,89.40000153,41.70000076,12.10000038,0.699999988,1,29.944877,31.051934,Egypt
6/12/2023 15:00,34.29999924,1007.1,24.10000038,33.77,31.64,1007,19,6.05,298,1,clear sky,NW,33.99,26.39,0,8,0,207,1,1.399999976,87.30000305,42.79999924,11.80000019,0.5,1,29.944877,31.051934,Egypt
6/12/2023 15:30,34.79999924,1006.94,23.5,33.78,31.65,1006,19,6.35,302,0,clear sky,NW,33.99,26.39,0,8,0,207,1,1.399999976,87.30000305,42.79999924,11.80000019,0.5,1,29.944877,31.051934,Egypt
6/12/2023 16:00,35.79999924,1006.73,22.29999924,33.78,31.65,1006,19,6.35,302,0,clear sky,NW,33.99,26.39,0,8,0,207,2,1.700000048,85.80000305,47.90000153,12.60000038,0.5,1,29.944877,31.051934,Egypt
6/12/2023 16:30,37.5,1006.49,21.89999962,33.78,31.73,1006,20,6.36,307,0,clear sky,NW,33.99,26.39,0,8,0,207,2,1.700000048,85.80000305,47.90000153,12.60000038,0.5,1,29.944877,31.051934,Egypt
6/12/2023 17:00,36.79999924,1006.4,20.5,33.78,31.73,1006,20,6.36,307,0,clear sky,NW,33.99,26.39,0,8,0,233.6999969,4,21.10000038,44.40000153,53,39.70000076,20.5,2,29.944877,31.051934,Egypt
6/12/2023 17:30,36.79999924,1006.43,20.5,33.78,31.92,1006,22,6,313,0,clear sky,NW,33.99,26.39,0,8,0,207,2,2.599999905,83,52.29999924,13.30000019,0.5,1,29.944877,31.051934,Egypt
6/12/2023 18:00,36,1006.61,22.5,33.78,31.92,1006,22,6,313,0,clear sky,N,32.53,26.39,0,8,0,217,2,6,76.5,54.79999924,13.89999962,0.699999988,1,29.944877,31.051934,Egypt
6/12/2023 18:30,35.20000076,1006.61,23.89999962,32.78,30.95,1006,23,5.63,318,1,clear sky,N,31.86,26.39,0,8,0,217,2,6,76.5,54.79999924,13.89999962,0.699999988,1,29.944877,31.051934,Egypt
6/12/2023 19:00,34.79999924,1006.69,24.10000038,32.78,30.95,1006,23,5.63,318,1,clear sky,N,31.86,26.39,0,8,0,220.3000031,2,8.5,73,53.20000076,14,0.899999976,1,29.944877,31.051934,Egypt
6/12/2023 19:30,34.20000076,1007.04,25.5,32.78,31.24,1006,26,4.9,328,2,clear sky,N,32.78,26.39,0,8,0,220.3000031,2,8.5,73,53.20000076,14,0.899999976,1,29.944877,31.051934,Egypt
6/12/2023 20:00,33.20000076,1007,28.70000076,31.78,30.18,1006,26,4.9,328,2,clear sky,N,31.78,26.39,0,8,0,233.6999969,4,21.10000038,44.40000153,53,39.70000076,20.5,2,29.944877,31.051934,Egypt
6/12/2023 20:30,32.70000076,1007.12,33.40000153,31.78,30.57,1007,30,4.58,340,1,clear sky,NNW,31.78,26.27,0,8,0,220.3000031,2,8.300000191,73.69999695,46,13.19999981,1.5,1,29.944877,31.051934,Egypt
6/12/2023 21:00,32.20000076,1007.44,34.90000153,30.78,29.51,1007,30,4.58,340,1,clear sky,NE,29.28,26.27,0,8,0,220.3000031,1,7.699999809,75.80000305,35.79999924,11.80000019,3.200000048,1,29.944877,31.051934,Egypt
6/12/2023 21:30,31.79999924,1007.67,36.70000076,30.78,30.12,1008,36,5.2,14,0,clear sky,NE,29.28,26.27,0,8,0,220.3000031,1,7.699999809,75.80000305,35.79999924,11.80000019,3.200000048,1,29.944877,31.051934,Egypt
6/12/2023 22:00,31.39999962,1007.69,38,30.78,30.12,1008,36,5.2,14,0,clear sky,NE,29.28,26.27,0,8,0,223.6000061,1,7.599999905,77.30000305,26.70000076,10.39999962,7.800000191,1,29.944877,31.051934,Egypt
6/12/2023 22:30,31.10000038,1007.58,37.20000076,29.78,29.78,1008,43,5.33,33,0,clear sky,NE,29.78,26.27,0,8,0,223.6000061,1,7.599999905,77.30000305,26.70000076,10.39999962,7.800000191,1,29.944877,31.051934,Egypt
